41	[116680003-PR,116686009-SN,246093002-SU,260686004-AT,370132008-OVQT]
41	[116680003-PR,116686009-SN,246093002-SU,260686004-AT,370132008-NV]
41	[116680003-PR,116686009-SN,246093002-SU,260686004-AT,370132008-NTV]
41	[116680003-PR,116686009-SN,246093002-SU,260686004-AT,370132008-TV]
41	[116680003-PR,116686009-SN,246093002-OE,260686004-AT,370132008-QT]
41	[116680003-PR,116686009-SN,246093002-OE,260686004-AT,370132008-QL]
41	[116680003-PR,116686009-SN,246093002-OE,260686004-AT,370132008-OV]
41	[116680003-PR,116686009-SN,246093002-OE,260686004-AT,370132008-OVQT]
41	[116680003-PR,116686009-SN,246093002-OE,260686004-AT,370132008-NV]
41	[116680003-PR,116686009-SN,246093002-OE,260686004-AT,370132008-NTV]
41	[116680003-PR,116686009-SN,246093002-OE,260686004-AT,370132008-TV]
41	[116680003-PR,116686009-SN,246093002-CS,260686004-AT,370132008-QT]
41	[116680003-PR,116686009-SN,246093002-CS,260686004-AT,370132008-QL]
41	[116680003-PR,116686009-SN,246093002-CS,260686004-AT,370132008-OV]
41	[116680003-PR,116686009-SN,246093002-CS,260686004-AT,370132008-OVQT]
41	[116680003-PR,116686009-SN,246093002-CS,260686004-AT,370132008-NV]
41	[116680003-PR,116686009-SN,246093002-CS,260686004-AT,370132008-NTV]
41	[116680003-PR,116686009-SN,246093002-CS,260686004-AT,370132008-TV]
41	[116680003-PR,116686009-SN,246093002-OR,260686004-AT,370132008-QT]
41	[116680003-PR,116686009-SN,246093002-OR,260686004-AT,370132008-QL]
41	[116680003-PR,116686009-SN,246093002-OR,260686004-AT,370132008-OV]
41	[116680003-PR,116686009-SN,246093002-OR,260686004-AT,370132008-OVQT]
41	[116680003-PR,116686009-SN,246093002-OR,260686004-AT,370132008-NV]
41	[116680003-PR,116686009-SN,246093002-OR,260686004-AT,370132008-NTV]
41	[116680003-PR,116686009-SN,246093002-OR,260686004-AT,370132008-TV]
40	[116680003-PR,260686004-AT,363700003-MA,405814001-AABS,424361007-SU]
39	[116680003-CF,246075003-OR,363698007-AABS,370135005-AI]
39	[116680003-CF,246075003-OR,363698007-AABS,370135005-IP]
39	[116680003-CF,246075003-OR,363698007-AABS,370135005-HP]
39	[116680003-CF,246075003-SU,363698007-AABS,370135005-AI]
39	[116680003-CF,246075003-SU,363698007-AABS,370135005-IP]
39	[116680003-CF,246075003-SU,363698007-AABS,370135005-HP]
39	[116680003-CF,246075003-PO,363698007-AABS,370135005-AI]
39	[116680003-CF,246075003-PO,363698007-AABS,370135005-IP]
39	[116680003-CF,246075003-PO,363698007-AABS,370135005-HP]
39	[116680003-CF,246075003-PF,363698007-AABS,370135005-AI]
39	[116680003-CF,246075003-PF,363698007-AABS,370135005-IP]
39	[116680003-CF,246075003-PF,363698007-AABS,370135005-HP]
39	[116680003-CF,246075003-PB,363698007-AABS,370135005-AI]
39	[116680003-CF,246075003-PB,363698007-AABS,370135005-IP]
39	[116680003-CF,246075003-PB,363698007-AABS,370135005-HP]
39	[116680003-CF,246075003-SM,363698007-AABS,370135005-AI]
39	[116680003-CF,246075003-SM,363698007-AABS,370135005-IP]
39	[116680003-CF,246075003-SM,363698007-AABS,370135005-HP]
39	[116680003-CF,363698007-AABS,42752001-CF]
39	[116680003-CF,363698007-AABS,42752001-EV]
39	[116680003-PR,116686009-SN,260686004-AT]
39	[116680003-PR,260507000-SAV,260686004-AT,363700003-MA,405813007-AABS,424226004-DV]
39	[116680003-PR,260686004-AT,363701004-SU,363703001-INT,405814001-AABS]
39	[116680003-PR,260686004-AT,363701004-PB,363703001-INT,405814001-AABS]
38	[116680003-CF,363698007-AABS,47429007-CF]
38	[116680003-CF,363698007-AABS,47429007-PR]
38	[116680003-CF,363698007-AABS,47429007-EV]
38	[116680003-CF,363698007-AABS,47429007-OR]
38	[116680003-CF,363698007-AABS,47429007-SU]
38	[116680003-CF,363698007-AABS,47429007-PO]
38	[116680003-CF,363698007-AABS,47429007-PF]
38	[116680003-CF,363698007-AABS,47429007-PB]
38	[116680003-CF,363698007-AABS,47429007-SM]
38	[116680003-CF,42752001-CF]
38	[116680003-CF,42752001-EV]
38	[116680003-PR,260686004-AT,405813007-AABS,424226004-DV,424876005-PA]
37	[116680003-EV,47429007-CF]
37	[116680003-EV,47429007-PR]
37	[116680003-EV,47429007-EV]
37	[116680003-EV,47429007-OR]
37	[116680003-EV,47429007-SU]
37	[116680003-EV,47429007-PO]
37	[116680003-EV,47429007-PF]
37	[116680003-EV,47429007-PB]
37	[116680003-EV,47429007-SM]
